image_name,x_min,y_min,x_max,y_max
3921579_2W_-5N.png,143.99363592959023,86.94806270898752,280.9936359295902,202.94806270898752
3921579_-8W_-1N.png,83.85568038808134,112.41930150434168,220.8556803880813,228.4193015043417
3940882_-8W_12N.png,94.48066655836756,201.915605011146,206.48066655836757,292.915605011146
3940882_-13W_0N.png,66.27859011020723,128.56994645279948,178.27859011020723,219.56994645279948
3940882_0W_-3N.png,145.60561135862216,116.14245837185436,257.6056113586222,207.14245837185436
3940882_0W_5N.png,143.58593288649055,163.39347682115363,255.58593288649053,254.39347682115363
3948077_-11W_6N.png,66.770277690054,155.85358981630648,201.770277690054,269.85358981630645
3948077_12W_-7N.png,203.14635364993623,77.57251674321739,338.14635364993626,191.5725167432174
3948077_-4W_10N.png,109.17220112497648,177.15044343628324,244.17220112497648,291.15044343628324
3948077_-9W_12N.png,79.15974717493273,191.41004771405292,214.15974717493276,305.4100477140529
3948903_-5W_-7N.png,107.89198845423093,85.35217811249217,231.8919884542309,188.35217811249217
3948903_-13W_0N.png,61.56405441390713,130.7849473848195,185.56405441390712,233.7849473848195
3948903_-8W_1N.png,91.63933726092138,132.94991340623062,215.63933726092137,235.94991340623065
3948903_-5W_-1N.png,106.39260407599434,118.07209760294484,230.39260407599437,221.07209760294484
3957556_7W_12N.png,181.4773909261506,195.28360633470004,304.4773909261506,297.28360633470004
3957556_-1W_10N.png,128.17092325671948,188.51967850207683,251.17092325671948,290.51967850207683
3957556_11W_-6N.png,199.9217031715305,90.3540260076773,322.9217031715305,192.3540260076773
3957556_-4W_-7N.png,112.9735442007474,83.70409149316822,235.9735442007474,185.70409149316825
3960543_13W_-10N.png,210.45645918906675,64.38829505248705,340.4564591890668,173.38829505248705
3960543_-3W_1N.png,114.56787357116916,133.0426390802792,244.5678735711692,242.0426390802792
3960543_9W_14N.png,189.153191565338,206.2774813712283,319.153191565338,315.2774813712283
3960543_-2W_-7N.png,121.52117301042786,84.1409526131809,251.52117301042784,193.1409526131809
3974828_12W_-12N.png,213.38901152066737,60.96806254441269,329.3890115206674,155.9680625444127
3974828_-3W_5N.png,118.63950797850184,162.78385050958542,234.63950797850185,257.7838505095854
3974828_8W_6N.png,186.14856539191777,166.78387722145914,302.14856539191777,261.78387722145914
3974828_-7W_0N.png,97.27402391865748,133.84608377197114,213.2740239186575,228.84608377197117
3978188_-2W_-12N.png,119.44601417030395,49.84893610237647,256.44601417030395,166.84893610237646
3978188_7W_-7N.png,174.74322642368327,80.07266488943046,311.74322642368327,197.07266488943048
3978188_4W_-3N.png,156.08039784693017,99.95599309701414,293.08039784693017,216.95599309701413
3978188_4W_0N.png,156.9919737031836,125.30878052193852,293.9919737031836,242.30878052193853
4014249_-4W_-10N.png,108.54890331422756,63.478071239638695,245.5489033142276,179.4780712396387
4014249_-10W_5N.png,73.8354760149031,153.03979977132062,210.8354760149031,269.03979977132065
4014249_-1W_1N.png,120.99537008898368,126.28169575402438,257.9953700889837,242.2816957540244
4014249_-1W_9N.png,121.49634065285724,172.88337544728785,258.4963406528572,288.88337544728785
4022275_0W_-12N.png,137.72336590717546,58.39204188874656,255.72336590717543,155.39204188874658
4022275_-14W_-13N.png,59.25138905789099,55.87638192243038,177.251389057891,152.87638192243037
4022275_-6W_-9N.png,105.12023114510636,79.51017215588195,223.1202311451064,176.51017215588195
4022275_-8W_6N.png,91.95306313643944,166.53648066892575,209.95306313643945,263.5364806689258
4048693_8W_8N.png,178.28762764447316,166.87953645437625,312.2876276444732,280.87953645437625
4048693_4W_-1N.png,154.8121985521587,109.85813705874186,288.8121985521587,223.85813705874187
4048693_-12W_12N.png,62.2035334908675,192.43525629716893,196.2035334908675,306.43525629716896
4048693_14W_-11N.png,214.77417487003385,55.724102057690445,348.77417487003385,169.72410205769046
4078518_-2W_3N.png,120.02680624022344,143.31420558342552,254.02680624022344,257.3142055834255
4078518_11W_10N.png,197.168086771321,178.7283653524264,331.168086771321,292.7283653524264
4078518_-4W_-6N.png,106.86672427964568,85.52044747919325,240.86672427964567,199.52044747919325
4078518_4W_-2N.png,155.63084626078523,105.55235564648136,289.63084626078523,219.55235564648137
4079727_-7W_12N.png,87.53922905263252,190.6681933838452,221.5392290526325,304.6681933838452
4079727_3W_12N.png,153.3400949615534,193.72946984158105,287.3400949615534,307.729469841581
4079727_-14W_-10N.png,48.44818257144861,63.28700267178645,182.44818257144863,177.28700267178647
4079727_10W_1N.png,193.26540755983015,129.1983426988719,327.2654075598302,243.1983426988719
4100547_-9W_3N.png,81.4376220047423,145.2665275869826,206.4376220047423,250.2665275869826
4100547_-11W_0N.png,70.23363032095263,123.00441511108282,195.2336303209526,228.0044151110828
4100547_-14W_-3N.png,56.13818273054363,106.48958624072776,181.13818273054363,211.48958624072776
4100547_-13W_0N.png,60.08947770598388,127.17565826664476,185.08947770598388,232.17565826664477
4100672_0W_14N.png,137.29268062746803,204.8295879925169,261.29268062746803,308.8295879925169
4100672_-8W_11N.png,91.89880572819932,189.63813435589188,215.8988057281993,293.6381343558919
4100672_-12W_0N.png,66.58400933026874,120.74104924621987,190.58400933026877,224.7410492462199
4100672_6W_-10N.png,170.83674330419424,68.14317923565554,294.8367433041943,172.14317923565554
4107093_-5W_2N.png,111.34327193369604,141.29781696484483,229.34327193369603,239.29781696484483
4107093_-14W_-5N.png,57.31747427979333,98.61094181262033,175.31747427979332,196.6109418126203
4107093_4W_7N.png,165.53394285967798,170.11899152057393,283.53394285967795,268.1189915205739
4107093_-7W_6N.png,99.16358156993554,165.7370481765592,217.1635815699356,263.7370481765592
4112870_12W_12N.png,200.60313955474132,189.44306933465933,334.60313955474135,303.4430693346593
4112870_1W_0N.png,139.53938068467866,121.10583333609416,273.53938068467863,235.10583333609412
4112870_-4W_12N.png,107.2324706320633,190.43469863379505,241.2324706320633,304.43469863379505
4112870_-12W_4N.png,64.55585007193262,144.19841858425886,198.55585007193264,258.19841858425883
4119044_5W_11N.png,165.6526702578078,185.867147418396,296.6526702578078,296.867147418396
4119044_3W_14N.png,154.0981527682807,202.19276598381168,285.0981527682807,313.1927659838117
4119044_8W_-11N.png,183.964742758174,56.28425351310513,314.964742758174,167.2842535131051
4119044_3W_1N.png,156.20167891817846,131.696505421791,287.20167891817846,242.696505421791
4123185_-14W_12N.png,78.27479255271743,220.27275642448652,155.27479255271743,277.27275642448654
4123185_9W_-9N.png,216.9398507940234,96.57944394600555,293.9398507940234,153.57944394600557
4123185_-4W_-11N.png,136.14607418653628,84.97542096514599,213.14607418653628,141.975420965146
4123185_9W_-2N.png,216.1066261570718,135.89742525981495,293.1066261570718,192.89742525981492
4123984_-10W_-2N.png,81.38721510113771,116.89646081997768,195.3872151011377,211.89646081997768
4123984_4W_4N.png,169.96387968913,158.3538307764299,283.96387968913,253.3538307764299
4123984_-11W_-3N.png,79.29610355104973,113.32270408299134,193.29610355104973,208.3227040829913
4123984_4W_-13N.png,166.55673267710074,57.61251475067772,280.55673267710074,152.61251475067772
4126205_6W_-8N.png,168.3324785881059,73.80103365990233,303.33247858810586,188.80103365990232
4126205_-11W_-5N.png,68.96038775105306,91.76815453726007,203.96038775105308,206.76815453726007
4126205_-5W_4N.png,101.59118431084734,144.8040025004559,236.59118431084732,259.8040025004559
4126205_-8W_-5N.png,82.91757355580545,88.48305918723531,217.91757355580543,203.4830591872353
412667_9W_5N.png,185.64838700066392,124.43627210068432,313.6483870006639,290.43627210068433
412667_-7W_10N.png,91.47746888893488,153.0562383133004,219.47746888893488,319.0562383133004
412667_4W_12N.png,158.26257792580452,165.3054372253307,286.2625779258045,331.3054372253307
412667_8W_-7N.png,182.13789240609248,54.16977079289407,310.1378924060925,220.16977079289407
4130568_-6W_-14N.png,95.44489006861778,41.29013990776237,231.44489006861775,158.29013990776235
4130568_-3W_-10N.png,109.53984830174352,63.08436826515892,245.53984830174352,180.08436826515893
4130568_9W_-12N.png,181.42000501821684,49.313587813498,317.42000501821684,166.313587813498
4130568_-10W_-4N.png,69.48249592752023,95.56628458120537,205.48249592752023,212.56628458120537
4150200_2W_-8N.png,153.381620214189,82.79357984374546,271.381620214189,181.79357984374548
4150200_-7W_12N.png,100.61193303206122,196.8957029548949,218.6119330320612,295.8957029548949
4150200_-5W_-13N.png,107.11133161727972,54.41386909136192,225.1113316172797,153.4138690913619
4150200_4W_-14N.png,167.703046932264,45.57314869724684,285.703046932264,144.57314869724684
4151021_-1W_-9N.png,121.29365943885324,64.41550156581553,257.29365943885324,181.41550156581556
4151021_-4W_-9N.png,104.19190433304712,67.41757115901947,240.19190433304712,184.41757115901947
4151021_-6W_8N.png,95.274458196652,167.8365701548102,231.274458196652,284.8365701548102
4151021_13W_0N.png,205.67928773693728,118.12454837707624,341.6792877369373,235.12454837707625
4156260_-8W_14N.png,93.4998355447053,210.9054426245071,208.4998355447053,306.9054426245071
4156260_-4W_0N.png,115.33956655173527,126.97208683620546,230.3395665517353,222.97208683620548
4156260_-3W_-12N.png,119.98305597811944,60.23867750680557,234.98305597811947,156.23867750680557
4156260_1W_-14N.png,151.56947745820946,48.29772619803633,266.56947745820946,144.29772619803634
4159228_-1W_-12N.png,124.89906757479991,52.08277954994428,253.89906757479991,162.0827795499443
4159228_12W_1N.png,204.88508385343647,131.13911087895568,333.88508385343647,241.13911087895568
4159228_-5W_-6N.png,102.20315544825336,85.76787352800314,231.20315544825337,195.76787352800312
4159228_10W_-6N.png,193.25675595647823,84.43781917241466,322.25675595647823,194.43781917241463
4159446_5W_10N.png,175.24794050236463,190.7776738976212,286.24794050236466,282.7776738976212
4159446_6W_14N.png,180.3399020203612,213.28330819416044,291.33990202036114,305.28330819416044
4159446_12W_8N.png,214.3043692151036,177.01033420522623,325.3043692151036,269.01033420522623
4159446_5W_-2N.png,177.1069180908579,115.22952552127674,288.1069180908579,207.22952552127677
4172135_5W_1N.png,182.18486553429312,148.300012993983,278.1848655342931,225.300012993983
4172135_5W_6N.png,184.0519116877959,174.3067945611554,280.0519116877959,251.3067945611554
4172135_6W_-8N.png,189.4040160309613,91.61976383015354,285.40401603096126,168.61976383015354
4172135_12W_-5N.png,219.5593612890352,108.11234395347849,315.5593612890352,185.11234395347847
4173030_4W_0N.png,169.44905114919263,134.70038759620954,282.4490511491926,228.70038759620957
4173030_12W_1N.png,213.9155369109617,140.84497993569786,326.9155369109617,234.84497993569784
4173030_-9W_-12N.png,90.21194428296972,63.54165776252958,203.2119442829697,157.54165776252958
4173030_-1W_0N.png,137.04936760667871,134.75229869154106,250.04936760667871,228.75229869154103
4189954_-12W_-12N.png,67.06838814163567,54.41684468192108,190.0683881416357,159.41684468192108
4189954_6W_0N.png,174.83248875476576,123.57422346690925,297.8324887547658,228.57422346690925
4189954_6W_-14N.png,175.9571646973325,43.25737726763332,298.9571646973325,148.25737726763333
4189954_1W_8N.png,146.4441396148554,172.42653041987128,269.44413961485543,277.4265304198713
4194559_-8W_12N.png,95.3513930976383,201.782191680832,211.3513930976383,298.782191680832
4194559_4W_6N.png,168.32065625076297,164.00889750099674,284.32065625076297,261.00889750099674
4194559_2W_2N.png,153.0437677269174,142.7999690075294,269.0437677269174,239.7999690075294
4194559_9W_14N.png,194.790639057681,209.78237367746107,310.790639057681,306.78237367746107
4194560_0W_1N.png,132.46831960967788,131.1638224784566,267.4683196096779,247.1638224784566
4194560_13W_9N.png,206.3455925472643,171.22209790325255,341.3455925472643,287.2220979032526
4194560_0W_-3N.png,130.73774802761204,98.69043054654658,265.73774802761204,214.69043054654657
4194560_7W_12N.png,172.3781799015216,189.20444777849,307.3781799015216,305.20444777849
4195872_7W_-6N.png,185.69142008777948,97.09297941358828,292.6914200877795,186.09297941358827
4195872_11W_-11N.png,208.3964834556088,67.32091729221519,315.3964834556088,156.3209172922152
4195872_-2W_-13N.png,134.35838677989298,61.12838092628019,241.35838677989295,150.1283809262802
4195872_13W_13N.png,219.7865227825305,210.6956322800499,326.78652278253054,299.6956322800499
4198444_4W_6N.png,179.34114263870592,178.2868661503173,269.34114263870595,250.2868661503173
4198444_12W_-5N.png,221.76221264014825,110.0992202687222,311.7622126401482,182.0992202687222
4198444_14W_2N.png,233.02175426864503,154.16834700099045,323.02175426864505,226.16834700099045
4198444_-8W_-11N.png,105.58086358525824,78.09670569791118,195.58086358525824,150.09670569791118
4200862_0W_6N.png,138.53153623700646,164.84024646332875,261.53153623700643,269.84024646332875
4200862_-8W_-8N.png,88.52262897127446,76.28108096205911,211.5226289712745,181.2810809620591
4200862_-6W_-9N.png,99.87366605936135,71.26706730309601,222.87366605936137,176.267067303096
4200862_-6W_1N.png,99.97193109663826,133.23125198649214,222.97193109663823,238.2312519864921
4216333_-10W_6N.png,83.26901164581571,168.5213289011396,193.2690116458157,260.5213289011396
4216333_13W_8N.png,218.591112676907,178.73906336059363,328.59111267690696,270.7390633605936
4216333_9W_6N.png,197.63507430789613,170.5515848896418,307.6350743078961,262.5515848896418
4216333_4W_12N.png,169.06623890220442,202.60159054996123,279.0662389022044,294.6015905499612
4219197_-3W_-6N.png,124.1911776720966,92.83676384538254,237.1911776720966,187.8367638453825
4219197_11W_5N.png,205.83820966421348,163.68856206458508,318.8382096642135,258.6885620645851
4219197_2W_-3N.png,159.20326060667298,113.54010962629138,272.203260606673,208.54010962629135
4219197_13W_5N.png,218.5890071389665,161.43787868058752,331.5890071389665,256.4378786805875
4222050_3W_-6N.png,149.61495563073473,82.95247367655503,283.6149556307347,198.95247367655503
4222050_-8W_-7N.png,83.95355263015081,80.71297137547381,217.9535526301508,196.7129713754738
4222050_-4W_9N.png,106.3362439909171,173.7130390774467,240.3362439909171,289.7130390774467
4222050_-1W_11N.png,122.43822144239104,186.3976714460541,256.438221442391,302.39767144605406
4222606_-8W_-3N.png,102.63953026625911,118.89283132075258,203.63953026625916,201.89283132075255
4222606_14W_5N.png,230.7047485143012,166.95170504856384,331.7047485143012,249.95170504856384
4222606_6W_-8N.png,183.8130745599691,88.54638830097319,284.8130745599691,171.5463883009732
4222606_-10W_-7N.png,89.11086982515815,97.2700765590007,190.11086982515812,180.2700765590007
4225574_4W_1N.png,160.26663279556013,126.6814463771551,293.26663279556016,241.68144637715508
4225574_-3W_5N.png,115.71807222625206,153.39341451422138,248.71807222625205,268.3934145142214
4225574_1W_11N.png,140.2975196260022,183.24632015989675,273.2975196260022,298.2463201598967
4225574_8W_14N.png,179.53158586395642,202.2092277046754,312.5315858639564,317.2092277046754
4226650_3W_-6N.png,155.98944288478145,84.96142308288009,286.98944288478145,198.9614230828801
4226650_-2W_-7N.png,120.74248290218117,80.56503991402,251.74248290218117,194.56503991402
4226650_-7W_6N.png,90.6246605214912,154.7555156507943,221.6246605214912,268.75551565079434
4226650_6W_6N.png,168.90501029386812,157.2008986945579,299.90501029386814,271.2008986945579
4239034_-13W_2N.png,59.21100299081233,134.40979156673183,187.21100299081235,245.40979156673183
4239034_-4W_8N.png,107.93732685255944,172.86669782414006,235.93732685255944,283.86669782414003
4239034_6W_-5N.png,171.7514066053239,92.23782993112869,299.7514066053239,203.2378299311287
4239034_0W_-6N.png,129.75237349066924,85.87228183074373,257.75237349066924,196.87228183074373
4240258_9W_10N.png,185.16431080514937,178.45060932993914,315.1643108051494,291.45060932993914
4240258_-8W_12N.png,88.60006981806802,191.35637148178668,218.600069818068,304.3563714817867
4240258_-3W_-14N.png,115.15324727500818,42.48937969400585,245.1532472750082,155.48937969400583
4240258_7W_10N.png,178.46014305054146,181.1346463662792,308.46014305054143,294.1346463662792
424420_-4W_4N.png,111.05245845664372,126.47601652365418,237.0524584566437,284.4760165236541
424420_-6W_-1N.png,97.34780521878602,92.91020600638218,223.347805218786,250.91020600638217
424420_-12W_5N.png,65.94915742882547,128.99803047632753,191.94915742882543,286.9980304763276
424420_-8W_5N.png,88.47989807524576,130.8520509811989,214.47989807524576,288.8520509811989
4244866_-14W_11N.png,57.680477438426976,191.9952205691152,181.68047743842695,298.9952205691152
4244866_-9W_0N.png,84.0491411180141,124.83947692122156,208.0491411180141,231.83947692122155
4244866_9W_-12N.png,189.36290591433868,56.96256479857034,313.3629059143387,163.96256479857033
4244866_10W_0N.png,196.7341290827226,128.02971430321077,320.7341290827226,235.0297143032108
4252775_-2W_14N.png,122.06008052894524,202.04597254206908,253.06008052894524,316.0459725420691
4252775_-10W_2N.png,76.29030901740785,135.70604530854715,207.29030901740785,249.7060453085472
4252775_11W_-2N.png,200.99942622982803,109.02408213100296,331.99942622982803,223.02408213100296
4252775_8W_-5N.png,178.8277847726083,89.46953721375966,309.8277847726083,203.46953721375965
4253181_-5W_12N.png,120.51525613861648,207.1313748364788,219.51525613861648,288.1313748364788
4253181_4W_7N.png,172.52712105214474,182.2331297983447,271.5271210521448,263.2331297983447
4253181_3W_13N.png,170.52674529234443,215.9250442792137,269.52674529234446,296.9250442792137
4253181_-14W_0N.png,70.48809076561867,133.9836256756309,169.4880907656187,214.9836256756309
4255837_14W_-10N.png,235.93289155392551,82.53077485688172,329.9328915539255,158.53077485688172
4255837_-5W_10N.png,119.74257354569497,201.4836503290641,213.7425735456949,277.4836503290641
4255837_-5W_-1N.png,119.70418018288804,132.94989647416236,213.70418018288805,208.9498964741624
4255837_-6W_-14N.png,115.57987007066768,60.39665992241382,209.57987007066768,136.39665992241382
4262018_13W_3N.png,209.56825882053076,137.46102455804544,341.5682588205308,253.46102455804544
4262018_-1W_-2N.png,122.82962568515472,107.56907724817545,254.8296256851547,223.56907724817543
4262018_2W_12N.png,149.70337331617677,191.9821022548241,281.7033733161768,307.9821022548241
4262018_14W_12N.png,212.3681864177109,190.4859850324535,344.3681864177109,306.4859850324535
4268391_14W_-4N.png,215.38119725668213,99.34628967597912,341.3811972566821,208.3462896759791
4268391_7W_-8N.png,179.8430181413724,78.31074135961282,305.8430181413724,187.3107413596128
4268391_-9W_13N.png,85.4455949092306,200.8226974965769,211.4455949092306,309.8226974965769
4268391_8W_13N.png,183.77010493214124,199.384555936295,309.77010493214124,308.384555936295
4287157_7W_0N.png,175.77907834952973,118.20206119695013,308.7790783495297,235.2020611969501
4287157_4W_-11N.png,160.91794256083833,53.31331031835806,293.9179425608383,170.31331031835805
4287157_0W_-11N.png,136.01942635691748,57.424370437888335,269.01942635691745,174.42437043788834
4287157_7W_5N.png,173.04331805852917,151.79545509575897,306.0433180585292,268.79545509575894
4289089_-10W_8N.png,79.94712346472633,167.03614353410225,206.94712346472636,279.0361435341023
4289089_-4W_6N.png,108.06246523258892,160.9689616898088,235.0624652325889,272.9689616898088
4289089_6W_-13N.png,170.31909086838644,46.16741258565746,297.31909086838647,158.16741258565747
4289089_-6W_-11N.png,101.1881291747381,59.216017230891566,228.1881291747381,171.21601723089157
4298233_0W_-6N.png,150.11904749988878,100.06171862603324,252.1190474998888,185.06171862603324
4298233_5W_0N.png,176.2395532734206,134.96098309430818,278.2395532734206,219.96098309430815
4298233_6W_-10N.png,183.7944907287676,76.05726018589087,285.7944907287676,161.05726018589087
4298233_11W_13N.png,210.6509820825147,214.2200644174833,312.6509820825147,299.2200644174833
4315993_-10W_14N.png,74.06727317117978,203.61838123871317,206.06727317117975,320.61838123871314
4315993_6W_0N.png,170.4028050648456,123.39329729931364,302.4028050648456,240.39329729931364
4315993_3W_-1N.png,153.7177657731357,111.66129468318678,285.7177657731357,228.6612946831868
4315993_3W_0N.png,153.74360612559835,124.40377090211196,285.7436061255983,241.40377090211197
434824_-11W_9N.png,72.19197641833651,158.75342040747836,192.1919764183365,305.7534204074784
434824_-7W_0N.png,94.69875056489003,109.12208586989902,214.69875056489005,256.122085869899
434824_-3W_12N.png,119.19449501800042,176.47620144772588,239.1944950180004,323.4762014477259
434824_9W_-1N.png,193.52968994065532,95.00057492135886,313.5296899406553,242.0005749213589
4353605_-9W_-8N.png,86.53389080833787,80.92134161496278,204.53389080833787,184.9213416149628
4353605_12W_10N.png,207.3284539871892,183.38147443683368,325.3284539871892,287.3814744368337
4353605_9W_5N.png,192.13931168890952,157.77380222514847,310.1393116889095,261.7738022251485
4353605_12W_5N.png,212.336737273264,154.29674986181604,330.336737273264,258.296749861816
4357447_-12W_-13N.png,60.90032772993929,41.73086445997546,195.9003277299393,163.73086445997546
4357447_-12W_4N.png,63.395938003267176,144.38715566447448,198.3959380032672,266.38715566447445
4357447_-14W_-8N.png,48.51644046094658,71.42055249888085,183.51644046094657,193.42055249888085
4357447_-1W_-9N.png,123.47968239624896,61.26810128953371,258.47968239624896,183.2681012895337
4381633_-6W_-7N.png,116.86957006599548,96.91533074581506,206.86957006599548,171.91533074581506
4381633_11W_-12N.png,221.01880065913903,72.25443292044557,311.01880065913906,147.25443292044557
4381633_-4W_-5N.png,130.70529747435887,110.38978540508512,220.70529747435887,185.38978540508512
4381633_11W_1N.png,219.68830275909332,149.58443157302906,309.68830275909335,224.58443157302904
4405480_6W_-14N.png,168.6357007590234,39.84102427804149,297.6357007590234,156.8410242780415
4405480_-11W_14N.png,69.10154311436739,203.1385283049711,198.1015431143674,320.1385283049711
4405480_-3W_6N.png,114.57350119476402,153.96125538203097,243.573501194764,270.96125538203097
4405480_-2W_0N.png,120.02702947988388,117.6740919835981,249.02702947988388,234.6740919835981
440886_-1W_13N.png,141.69726486921877,197.29295195671256,237.6972648692188,309.29295195671256
440886_9W_10N.png,201.504325213508,181.1411684437708,297.504325213508,293.1411684437708
440886_-8W_5N.png,101.7660321745515,155.02998245430405,197.7660321745515,267.02998245430405
440886_0W_11N.png,152.32238678069382,189.15217504535516,248.32238678069385,301.15217504535514
4470827_0W_11N.png,131.77719792669862,177.6913834458618,265.77719792669865,304.6913834458618
4470827_-8W_-1N.png,85.65600628943116,105.63708220726237,219.6560062894312,232.63708220726235
4470827_1W_11N.png,139.9075248775764,182.17269873839516,273.9075248775764,309.1726987383951
4470827_13W_11N.png,208.2959479367429,179.33381755385324,342.2959479367429,306.33381755385324
4471281_-7W_9N.png,94.2972707753828,169.03599807004727,222.2972707753828,289.03599807004724
4471281_4W_9N.png,159.97403439560608,173.43455908741808,287.97403439560605,293.4345590874181
4471281_-14W_0N.png,53.11258715871263,119.03258054283896,181.11258715871264,239.03258054283896
4471281_-10W_6N.png,78.15215846991843,154.81784268487712,206.15215846991845,274.8178426848771
4473069_-6W_0N.png,94.49320489310372,115.6473035667456,228.49320489310367,242.6473035667456
4473069_1W_-3N.png,142.84549102701536,95.1307678530898,276.8454910270153,222.1307678530898
4473069_7W_0N.png,174.46460206565482,109.46495850961222,308.46460206565484,236.46495850961225
4473069_-10W_8N.png,75.5802791336136,163.27447512593525,209.5802791336136,290.2744751259352
4508885_2W_-11N.png,149.5271070289146,48.583100129191706,282.5271070289146,176.5831001291917
4508885_12W_-10N.png,202.9469660014788,52.5401713518476,335.9469660014788,180.5401713518476
4508885_-11W_8N.png,68.08444036526637,158.9829682207696,201.0844403652664,286.98296822076964
4508885_3W_13N.png,150.32883194330995,187.722119775787,283.32883194331,315.722119775787
4526801_-7W_-9N.png,90.72465750771158,58.92325379213087,223.7246575077116,188.92325379213088
4526801_-8W_1N.png,85.0537082892716,121.88023055582624,218.0537082892716,251.88023055582624
4526801_-13W_10N.png,55.009181331506326,169.05550838574612,188.00918133150637,299.0555083857461
4526801_-11W_2N.png,69.93830432004805,128.6110813693586,202.93830432004805,258.6110813693586
4531157_-1W_11N.png,132.79125104519915,183.86105027636935,250.79125104519915,295.8610502763694
4531157_6W_-4N.png,176.4924596409699,99.09540873928496,294.4924596409699,211.09540873928495
4531157_14W_-1N.png,218.62447380646523,113.52379563800513,336.62447380646523,225.5237956380051
4531157_9W_-4N.png,195.2075370539086,98.90029708327654,313.2075370539086,210.9002970832765
4542795_-8W_13N.png,82.41115856456486,185.0886616904727,218.4111585645649,318.0886616904727
4542795_4W_1N.png,155.7169141923708,117.65682981453033,291.71691419237084,250.6568298145303
4542795_-10W_11N.png,70.7372565521045,178.92970860099462,206.7372565521045,311.9297086009946
4542795_2W_0N.png,146.63176171289172,109.8490855844634,282.6317617128917,242.84908558446335
4551468_-9W_0N.png,81.80361801493112,111.98711596904263,213.80361801493112,240.98711596904263
4551468_2W_5N.png,146.4051637768823,146.55093064872986,278.40516377688226,275.55093064872983
4551468_4W_14N.png,158.1889909490517,194.83024875538484,290.18899094905174,323.83024875538484
4551468_9W_13N.png,188.04221723788217,188.22468944511704,320.0422172378822,317.22468944511706
4565226_1W_7N.png,154.15073305818964,171.4932846595179,257.15073305818964,270.49328465951794
4565226_-6W_-8N.png,109.77487134609645,79.81795015134597,212.77487134609643,178.81795015134597
4565226_4W_6N.png,173.50663233246914,164.88134252354303,276.5066323324692,263.881342523543
4565226_2W_4N.png,163.60590014095396,153.84611512549358,266.605900140954,252.8461151254936
4566021_-6W_-6N.png,96.532322711252,76.79615984170799,226.532322711252,204.796159841708
4566021_-9W_-10N.png,81.54453292518886,57.384941670438856,211.5445329251889,185.38494167043885
4566021_7W_-1N.png,174.7445785298741,107.11194719059957,304.7445785298741,235.11194719059955
4566021_-14W_0N.png,52.93135274220938,114.00523159711987,182.93135274220936,242.00523159711983
4573939_-8W_-10N.png,103.37564291662264,73.61327371172916,199.37564291662264,164.61327371172916
4573939_13W_13N.png,225.1791928833615,208.71695461500008,321.1791928833615,299.7169546150001
4573939_2W_-6N.png,167.65517676475807,97.697022519526,263.6551767647581,188.697022519526
4573939_10W_-9N.png,212.01078488046156,79.63605434317799,308.0107848804616,170.636054343178
4590954_-9W_-11N.png,78.58078011855405,48.80408668403121,208.5807801185541,180.8040866840312
4590954_-1W_-2N.png,126.75203470748798,96.15564665826928,256.752034707488,228.1556466582693
4590954_10W_8N.png,195.50997875039585,161.92945290518605,325.5099787503958,293.92945290518605
4590954_0W_-14N.png,135.5038884221958,33.56463623216783,265.5038884221958,165.56463623216783
4596174_-4W_-12N.png,108.15192546931556,37.30999346983879,245.1519254693156,176.3099934698388
4596174_7W_8N.png,170.91250810219833,157.77150836870743,307.9125081021984,296.77150836870743
4596174_-10W_-11N.png,71.7592040913243,44.48887413244134,208.7592040913243,183.4888741324413
4596174_6W_7N.png,169.13431725755387,149.53973564691657,306.1343172575539,288.53973564691654
4597206_12W_14N.png,216.0410978393517,208.61796596169876,321.04109783935166,310.6179659616987
4597206_0W_7N.png,144.3757075740478,169.57782834277117,249.3757075740478,271.5778283427712
4597206_-10W_-4N.png,85.88846079810449,100.32619519532597,190.8884607981045,202.326195195326
4597206_8W_-3N.png,192.0745595745009,105.91850449659847,297.07455957450094,207.91850449659847
4598834_7W_-7N.png,173.84669889827953,69.09232849657386,306.8466988982796,204.09232849657383
4598834_-5W_-13N.png,101.97697838784468,35.982314737941564,234.97697838784467,170.98231473794158
4598834_12W_10N.png,204.37079851280564,170.0230372668817,337.37079851280566,305.0230372668817
4598834_5W_6N.png,162.38234922511538,147.8928183011743,295.3823492251154,282.8928183011743
4605431_-14W_-2N.png,53.6640993542015,99.41407350841278,178.66409935420148,225.4140735084128
4605431_10W_8N.png,195.894612541152,165.1637204456632,320.894612541152,291.1637204456632
4605431_7W_2N.png,178.27758951719608,126.3311044613763,303.2775895171961,252.3311044613763
4605431_-14W_-5N.png,54.58874802540743,82.1977867364399,179.58874802540743,208.1977867364399
4616927_-7W_0N.png,95.58893421850502,117.69142255540211,221.58893421850505,245.6914225554021
4616927_6W_-12N.png,173.5393920562674,45.3088097879387,299.5393920562674,173.30880978793869
4616927_-12W_-6N.png,67.39540751825002,75.18371692946326,193.39540751825,203.1837169294633
4616927_2W_-12N.png,151.94942239746527,46.17586803389236,277.9494223974653,174.17586803389236
4622125_8W_14N.png,213.6966719795084,225.58893996484585,283.6966719795084,289.58893996484585
4622125_3W_-13N.png,182.13402336358465,67.7951365662244,252.13402336358465,131.7951365662244
4622125_1W_-9N.png,173.20588504945533,92.76757266649004,243.20588504945533,156.76757266649005
